filename,title,author,pos_trigram,example
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,sus iras a
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,iras a las
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a las nereidas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,las nereidas de
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,nereidas de la
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de la mar
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,con los hombres
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,el proceder con
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,con los dioses
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,sufre la piedad
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,la piedad del
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,piedad del cielo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,del mismo sol
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,mismo sol precipitado
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a la región
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,la región del
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,región del aire
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,aire al mar
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,mar al suelo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de las cumbres
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,las cumbres de
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,cumbres de su
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de su error
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,perdí el respeto
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a los dioses
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,los dioses a
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,dioses a los
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a los hombres
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,los hombres al
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,hombres al bueno
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,bueno al sabio
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,animales te prometo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en los pirámides
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,los pirámides de
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,el poder incircunscripto
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,resplandor con hermosura
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,del cielo vienes
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por mi remedio
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,mi remedio en
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,remedio en tanta
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en tanta desventura
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,desventura Qué espada
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,espada qué armas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,armas qué furor
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,inocencia te asegura
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,causé mi mal
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,hermosura que nace
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,gozo me engañe
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,engañe mi fortuna
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,mi fortuna mentirosa
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,un hombre hermoso
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,este consuelo en
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,consuelo en mis
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por la piedad
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,la piedad del
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,piedad del cielo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,del cielo generosa
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por mi madre
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,mal en tanto
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,en tanto desvarío
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,Atáronme las ninfas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,las ninfas de
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en esta peña
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,esta peña con
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,peña con rigor
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,con rigor impío
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,injurias a los
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a los cielos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,agora te ven
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,responde la voz
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,la voz interrumpida
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,deidad me trajo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a su gloria
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,su gloria corresponde
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a los secretos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,los secretos en
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,secretos en su
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en su mente
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,su mente ocultos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,distancia de quererte
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,quererte a verte
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,verte Quién tuvo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,tuvo el desnudarte
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,el desnudarte por
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a los ojos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,ojos tanta gloria
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,pena Qué troglodita
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,troglodita qué abarima
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,mereces las injustas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,las injustas desdichas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,la fe debida
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,deidades del mar
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,de corales verdes
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,piadosas de un
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de un alba
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,ciudades de diáfanos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,de diáfanos cristales
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,colunas de nácares
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,de nácares vestidas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,frisos de jacintos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por tu decoro
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de la lluvia
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,la lluvia de
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,lluvia de oro
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de los planetas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,descansa la celeste
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,la celeste rueda
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en su castillo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,su castillo fuerte
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,asiendo las culebras
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,las culebras del
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,culebras del cabello
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,cabello le di
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,con la muerte
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,con esta espada
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,espada el cuello
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,alinde toda soberbia
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,toda soberbia indómita
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,rinde Estas armas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,armas que ves
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,dieron estos coturnos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,estos coturnos por
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,coturnos por los
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,reino de tu
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de tu padre
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,padre me trajeron
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,mar los promontorios
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,los promontorios canos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,mi sombra en
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,sombra en sus
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en sus espumas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,sus espumas vieron
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a la circunferencia
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,la circunferencia incorruptible
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,la envidia envía
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,quitarme la vida
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,la vida con
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,vida con tu
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,con tu muerte
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,defender tu vida
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,tu vida advierte
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,mi mujer en
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,mujer en premio
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,gloria de amor
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,hija de un
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de un rey
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,un rey de
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,rey de un
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de un dios
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,humilla el celestial
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,el celestial imperio
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por la parte
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,la parte humana
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,del rey argivo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,del armenio iberio
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,hemisferio a su
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a su pesar
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en tanta desventura
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,testigos las estrellas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,las suyas bellas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,oyóse en la
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en la ribera
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,la ribera coronada
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,gente que venía
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,venía el monstro
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,el monstro abriendo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,abriendo la cerúlea
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,espectáculo que espera
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,temerosas de casos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por las fieras
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,las fieras trágico
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,teatro la foca
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,la foca turbulenta
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,cuello por la
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por la cerviz
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,la cerviz pálido
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,atro a la
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,presa al risco
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,al risco enseña
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,tembló la peña
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,peña El agua
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,El agua entre
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,agua entre las
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,entre las ondas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,cogía de suerte
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,suerte por los
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,llueve el calor
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,el calor cría
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,cría algunos animales
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,lluvia algunas veces
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,algunas veces plateando
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,plateando el aire
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,número de peces
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en la cabeza
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,cabeza le formó
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,fuentes cual suele
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,en repugnancia artificiosa
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,subir el agua
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,el agua al
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,agua al aire
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,aire las corrientes
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,las corrientes sonaba
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,la campaña undosa
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de las alas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,las alas marítimas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,fingiendo las escamas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,las escamas por
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,escamas por distintos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por distintos círculos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,distintos círculos esmeraldas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,Viendo la foca
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,foca el ínclito
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a la playa
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,fugitivo el semideo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,semideo la máquina
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,la máquina buscaba
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,llegó el valiente
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,libraré su vida
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,vida que tengo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a los alados
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,los alados pies
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,mancebo se arrojó
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,reino sus estados
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,valor su vida
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,su vida defendiendo
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,entre los deudos
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,los deudos admirados
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,envidia al joven
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,espeso de cabello
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de mucha presunción
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_VERB,pocos bríos amaba
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,sufriendo sus desdenes
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,para esta falta
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,desde la arena
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_DET_NOUN,arena la nave
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,la nave en
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,mar con viento
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,viento en popa
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_NOUN,popa de velas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,de velas blancas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_NOUN_ADJ,de jarcias llena
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,con el tope
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,el tope a
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,tope a las
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,la foca por
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,foca por la
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por la mar
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,la mar serena
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,el rastro de
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,rastro de las
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,de las ondas
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,ondas que apartaba
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",VERB_DET_NOUN,formaba El joven
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,El joven a
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,joven a las
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,a las nubes
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,las nubes remontado
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,hasta la bestia
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_PRON_VERB,bestia se caló
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,por la sombra
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADP,la sombra en
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",NOUN_ADP_DET,sombra en el
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",ADP_DET_NOUN,en el cristal
Lope_andromeda.xml,La Andrómeda,"Lope de Vega, Félix",DET_NOUN_ADJ,el cristal salado
